year,工作类型,考试/招聘类型,用人单位/系统,岗位示例,学历要求,本科生专业要求,研究生专业要求,考试/招聘形式,报名时间,笔试/考试时间,特殊要求,工作地点,信息来源,备注,专业要求（原始）
2024,公务员,2024安徽公安法检招录,合肥市公安局,241007 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：20；分数线：50.03；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241008 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：20；分数线：50.26；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241009 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：20；分数线：51.96；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241010 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：女；年龄：30周岁以下；招聘人数：10；分数线：61.23；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241011 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：10；分数线：47.41；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241012 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：15；分数线：45.4；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241013 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：15；分数线：47.94；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241014 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：15；分数线：45.79；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241015 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：16；分数线：44.78；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241016 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：女；年龄：30周岁以下；招聘人数：10；分数线：59.93；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241017 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：5；分数线：46.55；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241018 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：5；分数线：41.92；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241019 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：10；分数线：56.91；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241020 合肥市公安局,本科及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：3；分数线：54.59；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
