year,工作类型,考试/招聘类型,用人单位/系统,岗位示例,学历要求,本科生专业要求,研究生专业要求,考试/招聘形式,报名时间,笔试/考试时间,特殊要求,工作地点,信息来源,备注,专业要求（原始）
2024,三支一扶,2024安徽三支一扶招募,区卫健委,3021 区卫健委,大专及以上,大专：520401K中医学专业、520405K藏医学专业、520408K哈医学专业； 大学本科：100501K中医学专业、100503K藏医学专业、100507K哈医学专业； 研究生：1005中医学、1057中医。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：2；报名人数：24；合格人数：9；缴费人数：5,安徽 亳州市谯城区,https://www.xduim.com/zw/szyf,,专业：大专：520401K中医学专业、520405K藏医学专业、520408K哈医学专业； 大学本科：100501K中医学专业、100503K藏医学专业、100507K哈医学专业； 研究生：1005中医学、1057中医。
2024,三支一扶,2024安徽三支一扶招募,区卫健委,3022 区卫健委,大专及以上,大专：5202护理类； 大学本科：1011护理学类； 研究生：1011护理学、1054护理。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：3；报名人数：291；合格人数：159；缴费人数：65,安徽 亳州市谯城区,https://www.xduim.com/zw/szyf,,专业：大专：5202护理类； 大学本科：1011护理学类； 研究生：1011护理学、1054护理。
2024,三支一扶,2024安徽三支一扶招募,区卫健委,3023 区卫健委,大专及以上,大专：520502医学影像技术专业、520505放射治疗技术专业； 大学本科：101003医学影像技术专业、100203TK医学影像学专业、100206TK放射医学专业； 研究生：1001基础医学、1002临床医学、1051临床医学、1058医学技术。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：2；报名人数：73；合格人数：34；缴费人数：16,安徽 亳州市谯城区,https://www.xduim.com/zw/szyf,,专业：大专：520502医学影像技术专业、520505放射治疗技术专业； 大学本科：101003医学影像技术专业、100203TK医学影像学专业、100206TK放射医学专业； 研究生：1001基础医学、1002临床医学、1051临床医学、1058医学技术。
2024,三支一扶,2024安徽三支一扶招募,区卫健委,3024 区卫健委,大专及以上,大专：520501医学检验技术专业、520503医学生物技术专业、520508卫生检验与检疫技术专业； 大学本科：101001医学检验技术专业、101002医学实验技术专业、101007卫生检验与检疫专业； 研究生：1058医学技术、100208临床检验诊断学。,,笔试+面试,,,招募类别：支医；服务单位：牛集镇卫生院；招聘人数：1；报名人数：64；合格人数：26；缴费人数：13,安徽 亳州市谯城区,https://www.xduim.com/zw/szyf,,专业：大专：520501医学检验技术专业、520503医学生物技术专业、520508卫生检验与检疫技术专业； 大学本科：101001医学检验技术专业、101002医学实验技术专业、101007卫生检验与检疫专业； 研究生：1058医学技术、100208临床检验诊断学。
2024,三支一扶,2024安徽三支一扶招募,区卫健委,3025 区卫健委,大专及以上,大专：5206康复治疗类； 大学本科：101005康复治疗学、101008T听力与言语康复学、101009T康复物理治疗； 研究生：1058医学技术、100215康复医学与理疗学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：3；报名人数：100；合格人数：36；缴费人数：23,安徽 亳州市谯城区,https://www.xduim.com/zw/szyf,,专业：大专：5206康复治疗类； 大学本科：101005康复治疗学、101008T听力与言语康复学、101009T康复物理治疗； 研究生：1058医学技术、100215康复医学与理疗学。
2024,三支一扶,2024安徽三支一扶招募,区辖乡镇,3026 区辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇乡村振兴工作站；招聘人数：10；报名人数：892；合格人数：595；缴费人数：307,安徽 亳州市谯城区,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,区辖乡镇,3027 区辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：乡镇人社所；招聘人数：10；报名人数：871；合格人数：622；缴费人数：353,安徽 亳州市谯城区,https://www.xduim.com/zw/szyf,,专业：不限
2025,三支一扶,2025安徽三支一扶招募,区卫健委,3018 区卫健委,大专及以上,大专：5201临床医学类； 本科：1002临床医学类； 研究生：1002临床医学、1051临床医学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：3；报名人数：109；合格人数：77；缴费人数：56,安徽 亳州市谯城区,https://www.xduim.com/zw/szyf,,专业：大专：5201临床医学类； 本科：1002临床医学类； 研究生：1002临床医学、1051临床医学。
2025,三支一扶,2025安徽三支一扶招募,区卫健委,3019 区卫健委,大专及以上,大专：520102K口腔医学； 本科：1003口腔医学类； 研究生：1003口腔医学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：2；报名人数：29；合格人数：22；缴费人数：14,安徽 亳州市谯城区,https://www.xduim.com/zw/szyf,,专业：大专：520102K口腔医学； 本科：1003口腔医学类； 研究生：1003口腔医学。
2025,三支一扶,2025安徽三支一扶招募,区卫健委,3020 区卫健委,大专及以上,大专：5203药学类； 本科：1007药学类； 研究生：1007药学、1055药学。,,笔试+面试,,,招募类别：支医；服务单位：立德镇卫生院；招聘人数：1；报名人数：63；合格人数：43；缴费人数：23,安徽 亳州市谯城区,https://www.xduim.com/zw/szyf,,专业：大专：5203药学类； 本科：1007药学类； 研究生：1007药学、1055药学。
2025,三支一扶,2025安徽三支一扶招募,区辖乡镇,3021 区辖乡镇,大专及以上,专业不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：乡镇便民和退役军人服务中心；招聘人数：5；报名人数：690；合格人数：562；缴费人数：282,安徽 亳州市谯城区,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,区辖乡镇,3022 区辖乡镇,大专及以上,专业不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇新时代文明实践和农业农村发展中心；招聘人数：5；报名人数：599；合格人数：449；缴费人数：275,安徽 亳州市谯城区,https://www.xduim.com/zw/szyf,,专业：专业不限
2022,三支一扶,2022安徽三支一扶招募,区辖乡镇,9014 区辖乡镇,大专及以上,农林牧渔大类（大专），农学门类、农业工程类和其他授予农学学士学位的专业（本科）,,笔试+面试,,,招募类别：支农；服务单位：乡镇政府；招聘人数：3,安徽 六安市叶集区,https://www.xduim.com/zw/szyf,,专业：农林牧渔大类（大专），农学门类、农业工程类和其他授予农学学士学位的专业（本科）
2022,三支一扶,2022安徽三支一扶招募,区农业农村局,9015 区农业农村局,大专及以上,农林牧渔大类（大专），农学门类、农业工程类和其他授予农学学士学位的专业（本科）,,笔试+面试,,,招募类别：支农；服务单位：洪集农业综合服务站；招聘人数：1,安徽 六安市叶集区,https://www.xduim.com/zw/szyf,,专业：农林牧渔大类（大专），农学门类、农业工程类和其他授予农学学士学位的专业（本科）
2024,三支一扶,2024安徽三支一扶招募,叶集区史河街道,9178 叶集区史河街道,大专及以上,不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：史河街道公共服务办公室；招聘人数：1；报名人数：109；合格人数：89；缴费人数：37,安徽 六安市叶集区,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,叶集区三元镇,9179 叶集区三元镇,大专及以上,大专：5804法律实务类、5805法律执行类； 大学本科：0301法学类； 研究生：0301法学、0351法律。,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：三元镇所属事业单位；招聘人数：1；报名人数：26；合格人数：16；缴费人数：8,安徽 六安市叶集区,https://www.xduim.com/zw/szyf,,专业：大专：5804法律实务类、5805法律执行类； 大学本科：0301法学类； 研究生：0301法学、0351法律。
2025,三支一扶,2025安徽三支一扶招募,区辖乡镇,9184 区辖乡镇,本科及以上,大学本科：09农学门类； 研究生: 09农学门类。,,笔试+面试,,,招募类别：支农-农技；服务单位：三元镇农业农村管理服务中心；招聘人数：1；报名人数：13；合格人数：10；缴费人数：4,安徽 六安市叶集区,https://www.xduim.com/zw/szyf,,专业：大学本科：09农学门类； 研究生: 09农学门类。
2025,三支一扶,2025安徽三支一扶招募,区辖乡镇 、街道,9185 区辖乡镇 、街道,大专及以上,大专：4401建筑设计类、4402城乡规划与管理类、4403土建施工类； 本科：0705地理科学类、0801力学类、0810土木类、0828建筑类； 研究生：0705地理学、0801力学、0813建筑学、0814土木工程，0851建筑、0853城乡规划、0833城乡规划学。,,笔试+面试,,,招募类别：乡村振兴协理-建规；服务单位：乡镇人民政府、街道办事处；招聘人数：2；报名人数：61；合格人数：44；缴费人数：21,安徽 六安市叶集区,https://www.xduim.com/zw/szyf,,专业：大专：4401建筑设计类、4402城乡规划与管理类、4403土建施工类； 本科：0705地理科学类、0801力学类、0810土木类、0828建筑类； 研究生：0705地理学、0801力学、0813建筑学、0814土木工程，0851建筑、0853城乡规划、0833城乡规划学。
2022,三支一扶,2022安徽三支一扶招募,县农业农村局,9018 县农业农村局,大专及以上,农林牧渔大类（大专），农学门类、农业工程类和其他授予农学学士学位的专业（本科）,,笔试+面试,,,招募类别：支农；服务单位：乡镇农业综合服务中心；招聘人数：1,安徽 六安市舒城县,https://www.xduim.com/zw/szyf,,专业：农林牧渔大类（大专），农学门类、农业工程类和其他授予农学学士学位的专业（本科）
2022,三支一扶,2022安徽三支一扶招募,县水利局,9019 县水利局,大专及以上,水利大类（大专），水利类、农业水利工程（本科）,,笔试+面试,,,招募类别：支农；服务单位：乡镇水利站；招聘人数：1,安徽 六安市舒城县,https://www.xduim.com/zw/szyf,,专业：水利大类（大专），水利类、农业水利工程（本科）
2022,三支一扶,2022安徽三支一扶招募,县林业局,9020 县林业局,大专及以上,林业类（大专），林学类、林业工程类（本科）,,笔试+面试,,,招募类别：支农；服务单位：乡镇林业站；招聘人数：2,安徽 六安市舒城县,https://www.xduim.com/zw/szyf,,专业：林业类（大专），林学类、林业工程类（本科）
2022,三支一扶,2022安徽三支一扶招募,县辖乡镇,9021 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：乡镇社事中心；招聘人数：16,安徽 六安市舒城县,https://www.xduim.com/zw/szyf,,专业：不限
